amt,is_fraud,trans_date_trans_time,distance,day_of_week,week_of_month
5.94,0,2020-02-27 19:10:01,91.5241591024441,4,5
1.52,0,2019-04-27 20:40:36,107.93162628052609,6,4
7.19,0,2020-04-30 12:31:38,45.909837073809406,4,5
23.16,0,2019-01-19 20:07:45,100.1515545094935,6,3
132.05,0,2019-11-04 04:06:10,55.79403429207182,1,2
53.62,0,2019-10-02 16:38:33,100.68825084974524,3,1
45.17,0,2019-12-21 13:58:28,85.94262093246796,6,3
44.86,0,2020-01-24 13:44:28,75.01841717925892,5,4
142.13,0,2020-03-22 09:58:47,110.99407680434659,7,4
170.02,0,2019-07-26 01:28:43,120.97805407358904,5,4
98.69,0,2019-09-07 01:16:00,69.44833143092546,6,1
35.18,0,2019-04-04 13:33:17,60.94541638311165,4,1
85.71,0,2020-02-15 07:13:24,97.1335049129611,6,3
71.73,0,2019-03-31 08:28:03,82.59202942195337,7,6
187.61,0,2020-04-14 08:10:15,68.80369610346048,2,3
148.11,0,2019-08-30 23:46:07,78.30971259819752,5,5
32.86,0,2019-06-02 01:19:17,56.25049676120177,7,2
116.76,0,2020-02-20 23:02:35,142.9410012193464,4,4
137.34,0,2020-05-06 15:04:33,80.28720325502165,3,2
6.6,0,2019-06-13 17:53:41,97.22588579665614,4,3
205.54,0,2019-02-03 08:32:12,104.95880453778112,7,2
44.57,0,2019-04-27 20:21:55,135.8800760122446,6,4
2.83,0,2019-08-26 17:11:03,95.78837781016331,1,5
171.45,0,2020-04-26 11:04:54,66.51447380472189,7,5
26.5,0,2019-12-06 15:49:55,75.92539141518061,5,1
18.14,0,2019-03-09 23:22:28,117.13563296794888,6,2
141.66,0,2019-12-14 23:17:53,62.30449486578783,6,2
53.09,0,2019-09-28 06:33:16,129.24963002998953,6,4
101.04,0,2019-12-27 02:17:29,65.88303862522523,5,4
135.84,0,2020-04-22 00:14:34,105.25156888258188,3,4
19.91,0,2019-06-03 20:58:08,77.75495258789032,1,2
30.24,0,2019-07-07 13:59:28,72.26617611221509,7,2
40.66,0,2019-04-14 06:13:28,88.11109472438555,7,3
1.37,0,2019-02-25 10:07:39,53.481717804866825,1,5
51.39,0,2020-06-02 06:24:47,91.79218328751315,2,1
8.36,0,2019-01-16 11:59:02,84.22626867484912,3,3
195.82,0,2019-07-17 11:57:55,95.36571506408686,3,3
76.51,0,2019-11-24 19:35:51,39.47017409132349,7,5
9.67,0,2019-08-08 22:00:43,102.67952570575562,4,2
76.09,0,2019-09-18 18:17:18,95.24323456323816,3,3
5.12,0,2019-11-11 12:07:47,117.79996769791944,1,3
21.93,0,2019-03-31 23:43:01,37.11651778103959,7,6
48.96,0,2019-05-02 04:42:13,79.13856118087219,4,1
122.45,0,2019-06-09 05:20:49,102.86476654435337,7,3
41.21,0,2019-12-15 10:22:39,118.3110707507194,7,3
7.59,0,2019-12-04 14:35:46,56.7468877771682,3,1
629.43,0,2020-05-24 03:46:58,45.96141331977157,7,5
100.03,0,2019-12-02 04:10:25,26.180973859284055,1,1
250.02,0,2019-09-06 15:31:43,87.04021013001048,5,1
1.59,0,2019-04-30 13:33:06,50.36369391374017,2,5
1.57,0,2020-04-12 22:53:50,99.68263785801533,7,3
72.69,0,2019-04-27 16:23:11,115.96582709628973,6,4
99.8,0,2019-05-17 20:22:11,51.71029941773143,5,3
136.47,0,2019-08-25 13:22:01,14.924475393598446,7,5
117.59,0,2019-06-13 11:12:32,72.0640959621325,4,3
5.17,0,2019-11-17 15:14:33,114.03023711585132,7,4
2.13,0,2020-06-08 12:10:33,50.07539057428964,1,2
10.43,0,2020-05-04 22:25:24,116.84890900150617,1,2
53.53,0,2019-11-15 16:06:00,63.80993470141677,5,3
39.27,0,2020-06-14 01:51:42,91.57052298759359,7,3
41.11,0,2020-05-01 21:59:39,51.06093331055228,5,1
2.72,0,2020-02-08 22:42:57,96.25346395967183,6,2
64.76,0,2019-03-07 22:16:10,92.5232647446854,4,2
65.14,0,2019-10-06 22:40:46,48.91202348594079,7,2
5.24,0,2019-12-08 13:00:31,53.722841837868955,7,2
1.12,0,2020-04-28 21:37:41,67.64569755353469,2,5
17.17,0,2019-05-30 22:29:15,110.94199944473822,4,5
81.26,0,2020-03-02 06:51:30,80.39509821509492,1,1
55.17,0,2019-04-30 15:00:07,58.35878379432225,2,5
8.2,0,2019-02-22 14:38:29,59.993215371991475,5,4
80.69,0,2020-06-06 03:56:11,97.18867143817536,6,1
34.93,0,2019-10-07 19:14:37,130.50407913640836,1,2
105.46,0,2019-07-07 04:48:15,98.75627867121652,7,2
35.29,0,2019-06-23 00:08:27,113.9804425708725,7,5
77.36,0,2019-04-03 12:07:45,94.27778295510461,3,1
8.13,0,2020-05-05 16:07:16,100.88634928539193,2,2
104.31,0,2019-11-26 00:28:00,105.92528701936403,2,5
8.26,0,2019-11-24 00:25:13,9.184656051634109,7,5
3.86,0,2019-12-01 19:57:29,41.76804558026064,7,1
13.45,0,2019-09-22 20:00:00,79.5090587611071,7,4
52.51,0,2019-02-04 00:11:56,101.68005050061889,1,2
41.83,0,2019-08-12 07:47:50,87.36171454121533,1,3
43.13,0,2019-04-22 16:28:35,46.09661514271212,1,4
71.11,0,2020-03-17 15:22:45,45.732448229417415,2,3
155.39,0,2019-01-18 16:13:00,55.380872917172184,5,3
85.92,0,2019-12-13 03:22:28,73.38564353480368,5,2
157.89,0,2019-06-13 17:57:30,100.51435158827121,4,3
11.25,0,2019-06-14 23:20:00,110.9511269253843,5,3
12.87,0,2019-11-09 22:33:38,14.510943341566644,6,2
7.82,0,2019-10-28 13:12:23,26.441459877571813,1,5
28.37,0,2019-04-12 23:47:30,80.42824219904203,5,2
90.28,0,2019-05-31 15:51:24,17.69668706748486,5,5
41.75,0,2019-08-19 11:13:46,37.16675631918223,1,4
48.53,0,2020-02-03 07:53:06,95.6750552261864,1,2
5.53,0,2019-06-14 17:44:13,101.79866486864742,5,3
14.46,0,2019-07-19 20:27:36,34.1302598762703,5,3
42.98,0,2020-03-07 15:54:23,103.11629783842149,6,1
69.93,0,2019-07-14 09:10:11,70.77695587603247,7,3
99.36,0,2019-05-09 01:44:25,47.49233682082979,4,2
83.32,0,2019-12-11 15:10:08,63.55823512527827,3,2
100.73,0,2019-09-27 02:46:11,100.06290957385502,5,4
52.34,0,2020-06-02 02:48:53,120.10344566549566,2,1
129.38,0,2020-05-07 22:59:33,24.818548549651723,4,2
8.91,0,2020-03-26 19:09:30,84.92381968047495,4,4
69.62,0,2019-08-07 02:07:33,90.07827132791985,3,2
138.38,0,2019-06-09 04:03:44,74.23604242999973,7,3
57.24,0,2019-10-21 22:57:06,43.352246963907604,1,4
37.75,0,2019-07-08 21:08:52,51.080706573424294,1,2
62.1,0,2019-07-14 19:20:50,86.32110850007389,7,3
74.82,0,2019-05-20 03:55:00,16.515494277888468,1,4
66.77,0,2019-06-23 13:15:57,60.09087062396919,7,5
75.16,0,2020-06-17 16:18:03,112.16442771156483,3,3
60.76,0,2019-05-19 10:01:17,74.82403523312405,7,4
101.87,0,2019-12-09 17:48:00,43.321426125375446,1,2
126.29,0,2019-11-23 23:59:41,112.75370218277224,6,4
7.86,0,2019-03-18 12:44:24,90.86200628445268,1,4
78.09,0,2019-10-03 11:50:15,107.29347356715776,4,1
85.47,0,2019-03-04 05:05:28,99.26353368963373,1,2
30.2,0,2020-04-10 13:14:45,109.65360390120983,5,2
114.1,0,2019-11-17 00:20:27,108.59031127405613,7,4
54.49,0,2019-03-04 07:11:17,24.597943987984163,1,2
153.19,0,2019-09-24 17:51:10,46.41617419118328,2,4
1.49,0,2020-05-31 03:08:40,57.38451204430672,7,6
64.21,0,2019-09-10 10:41:32,78.05805728874623,2,2
182.61,0,2020-05-18 08:09:04,86.98429497368228,1,4
24.86,0,2019-04-04 18:43:28,48.09371546665148,4,1
49.33,0,2019-08-16 07:07:10,65.21908821122311,5,3
44.48,0,2019-09-13 22:03:30,80.48859442454676,5,2
15.08,0,2020-05-01 20:13:27,79.0609959435772,5,1
3.53,0,2019-07-08 11:14:13,57.27061278540206,1,2
4.76,0,2019-07-13 16:16:16,34.98024347250839,6,2
67.66,0,2020-03-09 03:54:21,46.22726574177621,1,2
67.79,0,2020-05-18 18:05:47,54.61337434251844,1,4
78.3,0,2019-08-11 12:46:22,93.59492877013889,7,3
17.19,0,2019-06-19 13:31:30,87.12960912402578,3,4
80.96,0,2020-02-09 23:29:07,105.40956992329119,7,3
63.87,0,2019-05-25 19:08:46,79.0884392201269,6,4
21.87,0,2019-01-29 20:52:14,80.3947327658262,2,5
5.82,0,2020-01-04 22:17:24,83.87471756488384,6,1
6.08,0,2019-09-15 02:30:55,88.85458962231498,7,3
2.98,0,2019-04-21 21:54:29,100.96473365162528,7,4
5.7,0,2019-03-05 19:50:34,63.70729741946708,2,2
4.7,0,2019-01-20 15:05:58,111.21450655842922,7,4
105.27,0,2019-06-19 08:12:35,50.99359361112348,3,4
53.05,0,2019-07-16 03:42:21,63.60035027897681,2,3
2.91,0,2019-07-03 06:52:53,97.39334134866233,3,1
23.01,0,2019-02-10 17:55:04,106.39530167546573,7,3
62.04,0,2019-03-29 22:38:46,107.43451108562768,5,5
35.07,0,2019-06-16 23:04:29,117.07118541737074,7,4
28.39,0,2019-11-15 15:34:23,103.34846576024218,5,3
19.1,0,2019-08-05 21:27:21,123.23544702106456,1,2
58.41,0,2020-03-22 15:54:35,80.13665423787018,7,4
8.72,0,2019-09-02 19:34:43,98.71826191316173,1,1
118.69,0,2019-08-03 18:29:10,59.264440914580874,6,1
13.81,0,2019-08-16 17:10:33,47.76970721632748,5,3
39.97,0,2019-11-22 20:18:45,109.40625360318127,5,4
110.25,0,2019-02-26 09:30:38,110.60813859770998,2,5
56.69,0,2019-11-22 00:55:38,58.652086178847306,5,4
191.92,0,2019-12-25 00:29:17,53.14395482601088,3,4
55.42,0,2019-08-22 12:30:52,44.11199440408564,4,4
124.05,0,2019-05-23 12:40:39,98.24138530417143,4,4
79.14,0,2019-04-14 03:36:27,112.27191079719148,7,3
36.26,0,2019-04-18 09:42:52,75.47964114531058,4,3
548.05,0,2019-08-23 21:35:01,82.12996479912657,5,4
9.03,0,2019-07-04 13:01:22,40.78069355249712,4,1
90.62,0,2019-12-15 17:50:46,54.87618124584132,7,3
135.11,0,2019-08-04 21:15:24,60.06928145325558,7,2
132.51,0,2019-07-27 18:20:58,87.67172691988401,6,4
231.17,0,2019-11-25 13:37:16,30.521717475037516,1,5
332.11,0,2019-03-01 09:37:53,54.32226432611475,5,1
15.41,0,2019-06-29 04:51:45,87.24606687779843,6,5
29.68,0,2019-11-18 12:07:05,77.89969639601533,1,4
37.07,0,2019-07-27 00:47:59,30.670478003957584,6,4
76.31,0,2019-03-04 04:52:12,63.96883398325282,1,2
73.87,0,2019-06-24 04:28:42,110.07267148209354,1,5
1.93,0,2020-06-13 23:08:54,91.74096280782904,6,2
75.68,0,2019-09-23 05:58:21,85.8978149388033,1,4
48.14,0,2019-09-21 11:52:27,73.62403303698505,6,3
25.38,0,2019-10-13 23:01:55,54.209028006025505,7,3
1.77,0,2019-02-24 23:10:15,41.23695441449589,7,5
44.11,0,2019-05-09 22:39:03,67.85438792152559,4,2
12.38,0,2019-08-11 17:40:02,63.10813597598683,7,3
16.76,0,2019-01-17 13:00:24,53.42651440726145,4,3
31.94,0,2019-12-08 17:51:03,47.63237775459949,7,2
17.71,0,2019-01-10 15:36:13,48.02827950159929,4,2
48.86,0,2019-12-13 07:09:20,87.88417576730721,5,2
101.79,0,2020-04-06 10:16:35,25.021076043612336,1,2
30.84,0,2020-03-12 00:49:41,60.68795880247187,4,2
55.72,0,2019-07-02 12:49:28,40.00158321884253,2,1
69.86,0,2019-05-24 16:54:32,85.30169710114586,5,4
77.34,0,2019-10-26 16:21:30,108.84514797866949,6,4
36.94,0,2019-09-02 12:38:58,31.82838000817285,1,1
32.2,0,2020-01-25 18:20:35,40.97119193429146,6,4
45.91,0,2020-05-30 11:21:30,81.92097233415008,6,5
110.29,0,2020-05-26 08:59:35,90.2668665315336,2,5
9.83,0,2020-06-07 20:10:34,82.37902589136884,7,2
2.48,0,2019-04-12 09:31:36,101.09506485034527,5,2
51.42,0,2019-03-17 17:50:39,38.72359669864481,7,4
37.37,0,2019-07-07 04:34:03,94.38236898970636,7,2
12.09,0,2019-10-26 17:50:49,121.30671422154671,6,4
73.86,0,2019-03-09 03:16:18,92.3338950904888,6,2
2.02,0,2019-05-12 22:55:50,82.46732351720802,7,3
81.45,0,2019-10-10 07:53:01,79.22979103948785,4,2
16.9,0,2019-07-02 05:13:15,27.329994047361865,2,1
85.58,0,2019-04-15 11:53:03,51.18718622581257,1,3
181.94,0,2019-07-06 23:17:02,107.62417131848902,6,1
22.04,0,2020-01-29 12:27:10,121.23195079579261,3,5
36.31,0,2019-05-17 14:54:33,95.91961017828025,5,3
2.1,0,2019-11-12 03:31:51,94.36423583522708,2,3
9.46,0,2019-09-22 11:13:02,67.36962642289089,7,4
57.1,0,2020-05-30 23:20:17,107.78133973029114,6,5
7.63,0,2020-02-23 12:17:28,124.35932660561011,7,5
69.72,0,2019-06-08 02:05:53,73.75479531704768,6,2
75.28,0,2019-05-01 19:18:12,84.83022364128533,3,1
3.42,0,2020-06-21 03:35:34,70.03946197804042,7,4
166.72,0,2019-02-02 07:19:44,45.725040353464806,6,1
119.89,0,2019-12-17 14:06:36,95.67901285804098,2,3
79.05,0,2019-12-07 08:42:05,83.78902734608262,6,1
2.31,0,2019-08-30 02:59:18,95.08415430480679,5,5
6.18,0,2019-09-20 19:39:12,112.07625146120591,5,3
191.11,0,2020-05-12 06:41:19,111.67126709022057,2,3
59.77,0,2019-07-23 23:49:22,42.0300042780422,2,4
25.63,0,2019-09-08 15:26:48,56.397135092541525,7,2
8.49,0,2019-08-03 19:00:39,74.72175166356473,6,1
46.77,0,2019-07-22 23:13:46,96.67896657531959,1,4
132.63,0,2019-09-26 04:57:41,37.29092426636288,4,4
48.13,0,2019-02-15 21:25:09,107.1382965611808,5,3
141.97,0,2019-06-24 01:20:13,74.47225929343303,1,5
64.46,0,2019-05-25 22:12:10,90.21618782436684,6,4
105.61,0,2019-07-20 06:07:01,87.82911271447105,6,3
1.58,0,2019-11-04 08:03:32,6.7230406289914235,1,2
59.68,0,2019-02-03 08:18:30,102.32102368337708,7,2
8.87,0,2020-03-15 23:37:44,63.07393643140458,7,3
67.87,0,2020-05-28 23:26:07,106.85302994099656,4,5
4.17,0,2020-03-01 20:37:11,37.38655416981132,7,1
63.89,0,2020-06-03 17:50:29,85.33225010128069,3,1
58.56,0,2019-11-06 13:07:02,103.567918191915,3,2
101.83,0,2019-10-21 13:05:52,87.81526752611344,1,4
106.5,0,2019-09-29 02:28:07,68.92967614891579,7,5
102.79,0,2019-10-09 14:38:37,103.14016424897136,3,2
402.07,0,2020-06-08 17:28:43,108.68444655060351,1,2
8.58,0,2019-10-07 22:35:26,81.74544417862514,1,2
101.32,0,2019-05-22 02:42:53,84.94761064367543,3,4
56.39,0,2019-12-07 15:01:26,83.98224522248907,6,1
74.29,0,2019-12-30 23:58:57,104.42353173520729,1,5
5.8,0,2020-03-26 07:55:03,99.16315279235133,4,4
58.74,0,2019-02-18 20:51:45,55.088854021001026,1,4
75.11,0,2019-11-03 10:08:02,113.76349948198225,7,2
1.37,0,2020-05-17 23:36:18,70.6081591710597,7,4
48.71,0,2019-05-18 22:35:40,76.27635504898898,6,3
8.91,0,2019-04-14 14:20:38,103.33253863486979,7,3
19.81,0,2019-05-22 23:06:31,54.11081673324498,3,4
55.75,0,2020-04-20 19:09:32,88.58088538342693,1,4
107.25,0,2020-03-07 12:43:06,68.07746027076746,6,1
151.2,0,2019-07-06 04:16:38,119.27499535856018,6,1
87.62,0,2019-10-14 16:41:04,27.422735814831977,1,3
89.22,0,2020-02-04 09:33:24,104.12550818648847,2,2
88.91,0,2019-09-21 07:54:41,34.1292938205441,6,3
160.19,0,2019-07-06 12:17:49,34.71790310504771,6,1
132.24,0,2019-01-01 21:17:32,25.53660123957302,2,1
98.39,0,2019-01-21 03:26:43,107.29316080745912,1,4
24.78,0,2019-01-02 18:07:57,122.0756319217215,3,1
105.6,0,2020-01-20 07:01:42,97.9117122649288,1,4
191.54,0,2019-12-04 18:32:22,52.081941895340066,3,1
8.8,0,2019-06-18 21:42:31,54.85169735381818,2,4
25.19,0,2019-04-12 17:59:32,59.3427682860736,5,2
35.33,0,2019-05-07 20:40:17,61.802481748751035,2,2
18.28,0,2019-01-29 05:37:56,88.38000045540718,2,5
16.03,0,2020-03-30 19:35:25,42.62987596526013,1,5
81.83,0,2019-12-01 10:26:18,68.69723366197445,7,1
136.74,0,2019-11-07 20:18:52,5.946733885544236,4,2
74.65,0,2020-06-15 20:40:00,60.78407782576811,1,3
404.93,0,2019-10-26 18:51:04,105.30958087285325,6,4
17.36,0,2019-02-28 18:27:44,75.24132061259701,4,5
40.06,0,2019-11-07 19:18:47,71.11792094148606,4,2
50.1,0,2019-06-29 11:11:03,130.8733970294266,6,5
61.36,0,2019-08-01 03:01:22,105.17545666112484,4,1
4.53,0,2019-12-18 22:59:23,53.16767862792857,3,3
36.37,0,2019-12-31 02:07:44,62.08905767910113,2,5
2.31,0,2019-08-14 13:31:44,103.56603521723476,3,3
1.93,0,2019-05-26 00:23:14,118.70072912983653,7,5
12.76,0,2020-05-05 06:54:05,30.246720402714512,2,2
15.7,0,2019-12-20 14:34:57,51.687734157695196,5,3
46.37,0,2019-12-26 14:56:53,89.79898188895783,4,4
77.24,0,2019-01-24 15:03:43,58.54041676429713,4,4
5.34,0,2020-02-15 14:45:38,14.7211825575764,6,3
20.52,0,2019-10-21 17:34:51,39.69406402312015,1,4
6.2,0,2019-11-30 13:39:35,86.72196989662211,6,5
28.5,0,2019-06-03 21:15:56,115.5857760948531,1,2
1.92,0,2019-09-28 19:38:53,81.77315161033583,6,4
75.63,0,2019-12-17 22:03:44,69.16273537922771,2,3
51.15,0,2020-04-16 15:26:48,114.58217076498215,4,3
78.22,0,2019-08-03 21:09:34,70.3282151573603,6,1
105.88,0,2019-08-20 00:13:26,109.7621382808351,2,4
67.5,0,2020-04-17 23:34:13,74.39528691429184,5,3
153.75,0,2020-06-09 18:28:28,91.945251089196,2,2
139.61,0,2019-08-30 18:13:19,122.13314529663731,5,5
3.21,0,2019-12-03 11:24:57,120.43924422946812,2,1
97.07,0,2019-02-18 19:45:27,28.054926114020866,1,4
4.88,0,2019-07-26 20:52:50,106.35413776919364,5,4
115.97,0,2019-06-12 07:43:10,101.8143839583972,3,3
3.41,0,2019-01-12 09:05:20,119.50124458891987,6,2
25.54,0,2019-06-16 12:03:37,103.50254912340773,7,4
70.78,0,2019-07-31 14:54:19,69.66070015251866,3,5
36.06,0,2020-01-15 22:41:27,128.13937772599118,3,3
6.21,0,2019-07-05 21:13:57,89.3701191996676,5,1
7.37,0,2019-06-22 21:28:24,79.09200099590234,6,4
35.0,0,2019-04-21 15:32:40,114.08091690734872,7,4
57.02,0,2020-02-12 21:14:09,56.29122826826558,3,3
121.85,0,2020-04-08 06:51:42,91.11249805798312,3,2
9.31,0,2019-11-11 09:22:36,103.80729368032236,1,3
5.19,0,2019-12-28 11:48:59,67.7363278810191,6,4
69.12,0,2019-04-28 06:35:35,111.43349986185106,7,5
61.27,0,2019-12-07 21:55:10,75.68436499243836,6,1
83.39,0,2019-12-23 05:25:44,58.73281651663038,1,4
17.0,0,2019-12-15 16:21:52,65.06919579558783,7,3
64.34,0,2020-02-12 22:42:00,86.83362977223207,3,3
43.59,0,2019-05-18 08:49:00,128.67101011130683,6,3
43.23,0,2019-01-20 17:25:06,54.038113737370125,7,4
1.77,0,2019-12-21 14:31:58,116.25623123944908,6,3
140.38,0,2019-06-18 05:04:48,111.10382970634407,2,4
2.33,0,2020-03-10 12:28:50,121.83517469304996,2,2
2.81,0,2020-01-13 12:28:51,90.23643794958119,1,3
70.93,0,2019-09-19 00:35:08,33.67936332797328,4,3
13.49,0,2019-12-26 19:12:33,40.98108188864638,4,4
29.87,0,2019-10-15 09:54:17,81.74928747848706,2,3
9.13,0,2020-05-05 22:03:52,115.63468825024387,2,2
3.06,0,2019-10-24 21:58:14,94.90172007875405,4,4
57.11,0,2019-09-29 07:01:32,78.55277725877752,7,5
128.41,0,2019-12-15 21:43:04,118.13820695224233,7,3
133.91,0,2019-07-04 11:47:28,53.84202253427637,4,1
7.03,0,2019-09-23 22:20:11,89.85704474111449,1,4
9.04,0,2019-04-17 15:40:49,72.83890559837867,3,3
179.65,0,2019-06-21 10:14:41,109.35682289277226,5,4
2.59,0,2019-03-30 13:51:20,106.10296975388614,6,5
69.55,0,2019-06-22 13:38:11,47.06189464501902,6,4
37.53,0,2019-12-29 21:57:33,73.26707409908637,7,5
44.79,0,2019-06-20 22:26:18,45.163901733131645,4,4
113.8,0,2020-03-17 09:38:24,32.50660245070693,2,3
88.08,0,2019-08-31 06:20:34,64.48984666690292,6,5
96.55,0,2019-11-24 18:23:24,73.64211877456607,7,5
140.38,0,2019-02-24 04:12:15,58.67918260961811,7,5
7.68,0,2020-05-03 05:19:18,22.55639612126607,7,2
28.91,0,2019-02-24 15:17:34,76.0005944068481,7,5
95.57,0,2019-08-17 06:53:40,80.50452032712852,6,3
55.25,0,2020-03-09 12:55:06,91.35779491121954,1,2
21.29,0,2019-06-30 12:41:33,82.87965597203899,7,6
1.7,0,2019-10-27 12:04:04,137.45572487875248,7,5
6.8,0,2019-01-11 17:16:24,81.18387793311798,5,2
40.91,0,2019-06-29 01:53:08,92.19513058858323,6,5
9.0,0,2019-07-04 23:04:48,44.35304291371774,4,1
76.21,0,2019-08-12 10:22:52,111.7004022724838,1,3
93.55,0,2019-03-23 06:51:14,85.76542242562296,6,4
4.15,0,2019-08-20 02:00:39,47.39147470444566,2,4
91.98,0,2019-03-28 05:43:26,110.852425078889,4,5
41.04,0,2020-05-09 14:59:51,93.14974493039985,6,2
21.47,0,2019-05-18 02:04:41,57.62032581177585,6,3
203.56,0,2019-10-31 16:29:49,107.89779439246742,4,5
79.96,0,2020-01-26 17:17:29,31.503041043792326,7,5
4.25,0,2019-08-03 20:35:10,70.20617480570958,6,1
55.18,0,2019-07-19 17:37:21,104.73360993659178,5,3
9.09,0,2019-02-18 05:06:51,79.56860291430544,1,4
8.1,0,2019-01-05 23:00:56,57.99491689628466,6,1
65.53,0,2020-04-13 23:50:16,102.25577344398874,1,3
65.04,0,2020-05-08 12:01:51,45.6171713312959,5,2
37.79,0,2019-07-05 05:16:45,74.2755486779896,5,1
1.25,0,2019-11-06 10:07:41,81.87199516184782,3,2
62.85,0,2019-05-02 03:24:25,21.518901761408596,4,1
92.57,0,2019-06-18 23:22:27,95.47819958512356,2,4
6.82,0,2019-10-28 03:28:16,67.08542305043507,1,5
23.93,0,2020-04-28 17:03:34,66.91177546429611,2,5
66.55,0,2019-07-14 01:49:43,56.01346719254285,7,3
56.03,0,2019-05-20 22:54:12,89.63796251938571,1,4
7.3,0,2019-12-12 17:48:41,128.32563664695343,4,2
9.83,0,2020-01-06 21:28:25,52.90659126814853,1,2
151.8,0,2020-04-26 00:56:45,93.85810510517872,7,5
9.17,0,2020-03-05 22:05:17,76.93807776277683,4,1
730.16,0,2019-09-07 09:21:46,102.54896446793876,6,1
439.35,0,2020-03-09 06:04:03,49.81070979762205,1,2
169.91,0,2020-03-10 14:01:45,114.48107472910216,2,2
121.65,0,2019-09-01 00:16:12,85.39643353596809,7,1
39.32,0,2020-04-29 11:59:24,95.644326471392,3,5
110.25,0,2019-11-30 14:34:16,38.80268012194101,6,5
4.35,0,2020-04-04 21:07:03,122.9281573099938,6,1
51.41,0,2019-08-23 20:21:35,30.851627675315886,5,4
84.26,0,2020-05-13 01:17:30,42.089052189867374,3,3
2.35,0,2019-04-18 18:44:12,13.48419531000812,4,3
85.87,0,2019-07-29 23:07:29,111.21676375615671,1,5
113.67,0,2019-06-03 08:54:05,80.00233433442152,1,2
17.6,0,2020-01-26 19:14:48,30.19477381475164,7,5
16.2,0,2019-07-23 16:15:55,121.70472845904547,2,4
142.83,0,2019-07-07 12:15:31,65.26004015715382,7,2
120.51,0,2019-09-09 14:27:13,76.93281868827789,1,2
52.02,0,2019-08-12 17:41:07,95.3244035973902,1,3
330.77,0,2019-02-22 06:09:34,93.85130681859236,5,4
8.03,0,2019-03-20 12:38:15,32.004925693937956,3,4
76.87,0,2019-09-29 21:51:58,40.83774352509155,7,5
100.77,0,2019-05-27 11:45:13,103.6819306119799,1,5
4.89,0,2020-04-18 19:39:54,60.51841689027866,6,3
157.89,0,2019-04-11 05:42:23,131.54493640630008,4,2
2.4,0,2019-10-25 21:39:56,76.86330941522576,5,4
21.0,0,2019-04-08 13:17:41,102.575740569207,1,2
59.44,0,2019-05-06 22:21:23,80.61576755474279,1,2
134.24,0,2019-05-13 13:01:07,89.69547386053833,1,3
34.55,0,2020-04-14 23:52:39,77.15905407236444,2,3
138.72,0,2019-12-12 09:17:07,114.32866576371921,4,2
83.56,0,2019-12-30 02:06:29,92.57472602908727,1,5
75.55,0,2020-03-21 08:10:10,85.65810178599297,6,3
91.93,0,2019-06-17 17:43:13,39.842566632022766,1,4
74.31,0,2019-12-23 07:07:24,97.41811224108292,1,4
171.15,0,2019-11-18 00:41:21,35.00052866507438,1,4
32.35,0,2019-07-08 17:59:18,41.210544139848324,1,2
217.1,0,2019-10-20 11:01:41,28.227959124282002,7,4
27.67,0,2019-12-11 18:24:49,54.577174942347035,3,2
93.89,0,2019-09-05 23:35:05,21.999539196998104,4,1
40.42,0,2019-08-11 12:19:42,44.491803063047705,7,3
348.72,1,2019-03-17 09:00:11,50.0974522485612,7,4
231.17,0,2019-06-08 23:21:06,51.00946540974593,6,2
65.19,0,2019-09-19 16:31:40,102.91185669977042,4,3
35.71,0,2019-01-16 22:03:01,56.75009065451135,3,3
105.65,0,2019-06-14 10:23:06,95.4465979951686,5,3
71.49,0,2019-01-01 17:11:17,83.29486286317423,2,1
127.08,0,2019-01-17 04:20:57,32.905188810378675,4,3
3.36,0,2019-12-23 04:19:40,39.10999812061997,1,4
7.6,0,2020-06-02 12:01:47,116.89966526634282,2,1
93.46,0,2019-06-01 05:04:20,47.01547202838274,6,1
110.57,0,2019-10-28 07:33:25,83.12810713090825,1,5
6.14,0,2020-04-19 15:33:53,78.08318732028174,7,4
84.01,0,2020-05-26 07:03:29,82.628111470192,2,5
62.99,0,2019-06-02 14:21:41,103.73659253450997,7,2
75.0,0,2019-03-13 15:08:54,96.41313545626913,3,3
89.7,0,2020-04-06 17:03:25,43.855736493979165,1,2
81.75,0,2019-05-31 01:58:09,50.027727675650986,5,5
34.2,0,2019-10-06 13:32:37,92.58306317365708,7,2
6.41,0,2020-04-17 17:27:24,81.91389411487106,5,3
5.84,0,2019-08-18 20:16:08,34.75546228774982,7,4
45.02,0,2019-09-21 15:59:40,83.67546837935465,6,3
73.64,0,2019-03-05 15:49:50,100.16798113282434,2,2
95.74,0,2019-12-08 23:29:54,116.36001219685544,7,2
51.73,0,2019-03-24 04:59:25,103.84272817322979,7,5
68.17,0,2019-12-30 18:48:25,38.41553867073326,1,5
6.61,0,2019-05-12 13:57:04,41.40773603102003,7,3
104.93,0,2019-03-24 22:31:23,90.89058019936135,7,5
90.54,0,2019-05-28 16:07:20,82.85406482878237,2,5
29.72,0,2019-12-16 08:46:17,43.469862134139376,1,3
769.39,0,2020-06-14 21:04:53,101.3051289634235,7,3
9.24,0,2019-09-18 16:14:47,58.252353615590906,3,3
3.1,0,2019-07-03 19:41:23,82.1509823134419,3,1
27.4,0,2020-05-04 13:09:34,96.44370544760365,1,2
37.08,0,2019-12-13 06:20:15,90.31839316358212,5,2
